"size","solution_terms","elpd","se","diff","diff.se","ref.loo.elpd","spline.elpd","spline.elpd.se","mono.spline.elpd","mono.spline.elpd.se","spline.elpd.diff","spline.elpd.diff.se","mono.spline.elpd.diff","mono.spline.elpd.diff.se","n","rho","run"
78,"X.69",-126.552020007933,2.95823122324884,-0.0292961952188735,0.164027477036886,-126.253337206023,-126.553852766048,1.44617056707583,-119.602711567115,10.4560778760434,-0.0193020004637908,0.0317443616158716,-0.012204132934985,0.0336507633921785,100,0.5,10
79,"X.72",-126.528948556253,2.96341902043083,-0.00622474353830871,0.16042855779589,-126.253337206023,-126.861878961918,1.4487066905315,-119.812456703044,10.4744145127855,0.0100544069684567,0.0310478600548141,0.00846541821220484,0.0329124335584575,100,0.5,10
80,"X.40",-126.477807421821,2.95091934112684,0.0449163908931016,0.159843320376115,-126.253337206023,-126.425636050391,1.44259605652653,-119.307088655161,10.4302335105701,0.0380413405771713,0.0309345986145965,0.0313080411370619,0.0327923702233575,100,0.5,10
81,"X.93",-126.436991447327,2.9444071002184,0.0857323653877691,0.163357170694462,-126.253337206023,-126.256819517072,1.43941246118974,-119.043795622181,10.407215533628,0.0630125570139455,0.0316146367227517,0.056004737951776,0.0335132478945517,100,0.5,10
82,"X.75",-126.425504182652,2.94413965053561,0.097219630061959,0.163257387557115,-126.253337206023,-126.365820447394,1.43928171486526,-119.032982502835,10.4062702137729,0.0815618934411212,0.031595325616757,0.0786299251269321,0.0334927770636516,100,0.5,10
83,"X.61",-126.438229729086,2.94343308395569,0.0844940836282468,0.168545108956844,-126.253337206023,-126.462622794198,1.43893630042181,-119.004415676078,10.4037728041296,0.0993190923255439,0.0326186623361241,0.101913218612749,0.0345775700807754,100,0.5,10
84,"X.18",-126.415509233547,2.94346706962279,0.107214579167373,0.173375847183202,-126.253337206023,-126.591388053566,1.43895291476591,-119.005789732949,10.4038929288781,0.116765944369865,0.0335535587565246,0.12392965335963,0.0355686115331057,100,0.5,10
85,"X.36",-126.398084037983,2.93420712759399,0.124639774731074,0.171457046167817,-126.253337206023,-126.312701271949,1.43442606929499,-118.631405821748,10.3711630076266,0.131966046144972,0.0331822117456358,0.139980592621965,0.0351749633460347,100,0.5,10
86,"X.35",-126.362395649929,2.93022088750838,0.160328162784785,0.172381375391036,-126.253337206023,-126.247675075859,1.43247734296157,-118.470240217298,10.3570733595828,0.152628124173981,0.0333610978788864,0.157535279211478,0.0353645924529924,100,0.5,10
87,"X.97",-126.353895684729,2.93200980666396,0.168828127985622,0.173654684093089,-126.253337206023,-126.417322345662,1.43335187981634,-118.542567079411,10.3633964210993,0.176282365491745,0.033607522274462,0.175593719229986,0.0356258158201503,100,0.5,10
88,"X.30",-126.330977051464,2.92838659405602,0.191746761250006,0.173725783356854,-126.253337206023,-126.342546056045,1.43158062428004,-118.396078850537,10.3505899193991,0.198625562289158,0.0336212821687209,0.192367400915527,0.0356404020623186,100,0.5,10
89,"X.38",-126.284565944365,2.92551580890386,0.238157868348815,0.177104889125829,-126.253337206023,-126.29411101793,1.43017720288457,-118.280011625694,10.3404429258577,0.221758759971014,0.0342752430623857,0.212142685798307,0.0363336364567204,100,0.5,10
90,"X.95",-126.283837824783,2.92500536864104,0.238885987931194,0.175818141573977,-126.253337206023,-126.345451468157,1.42992766739236,-118.259374280295,10.3386387385794,0.233741485426954,0.0340262178360504,0.224736556608827,0.0360696560663917,100,0.5,10
91,"X.67",-126.274965228002,2.92059640176001,0.247758584711987,0.177108002121709,-126.253337206023,-126.226670839703,1.42777228545858,-118.081117628132,10.3230549327232,0.243308953588173,0.0342758455228314,0.238027495041908,0.036334275097817,100,0.5,10
92,"X.79",-126.276292776768,2.91939485782221,0.246431035946357,0.177972823291004,-126.253337206023,-126.241515782693,1.42718489476909,-118.032538628661,10.3188079905348,0.24806574923263,0.0344432150174253,0.247806025897769,0.0365116959365096,100,0.5,10
93,"X.57",-126.285451340111,2.92008143765843,0.237272472602988,0.177546708429979,-126.253337206023,-126.328036296527,1.4275205384278,-118.060297381754,10.3212347556163,0.249196571945733,0.0343607486862799,0.253271859623433,0.0364242771050718,100,0.5,10
94,"X.85",-126.271201330992,2.91657263965419,0.251522481722441,0.176027311229583,-126.253337206023,-126.21883633087,1.42580521598793,-117.918434990353,10.3088326604402,0.249168888763302,0.0340666985976067,0.255321894181299,0.0361125678926099,100,0.5,10
95,"X.34",-126.269560359218,2.9167668937209,0.253163453496445,0.175615406660878,-126.253337206023,-126.254312145067,1.42590017966474,-117.926288775726,10.3095192652037,0.252180100875209,0.0339869823950753,0.257869628757259,0.0360280643482524,100,0.5,10
96,"X.17",-126.266524939348,2.91712913149461,0.256198873366554,0.175845451621358,-126.253337206023,-126.283279892116,1.42607726440461,-117.940934223191,10.3107996202827,0.257406286243906,0.0340315031701632,0.260997661968359,0.0360752588102689,100,0.5,10
97,"X.89",-126.264042665398,2.91737078996216,0.258681147315971,0.175058274030578,-126.253337206023,-126.296806582418,1.42619540235147,-117.950704591296,10.3116537792599,0.261411743000051,0.0338791600960084,0.262588300432478,0.0359137668009209,100,0.5,10
98,"X.49",-126.2534792538,2.91663307592019,0.269244558914068,0.174528485729377,-126.253337206023,-126.261355927243,1.4258347610581,-117.920878457663,10.3090462767048,0.26504423491759,0.0337766297656212,0.264541973722182,0.035805079030471,100,0.5,10
99,"X.45",-126.253311962724,2.91656732961286,0.269411849990123,0.174589065821011,-126.253337206023,-126.251191053258,1.42580262010381,-117.918220302827,10.3088138917229,0.268482436459553,0.0337883538765463,0.267386044963977,0.0358175072307132,100,0.5,10
100,"X.64",-126.253337206023,2.91656566415633,0.269386606691413,0.174585718416873,-126.253337206023,-126.242038611291,1.42580180592329,-117.918152967618,10.3088080050487,0.271120391213722,0.0337877060508933,0.270141276279622,0.0358168205000103,100,0.5,10
0,NA,-203.709865035837,6.72387295287285,-68.7292449801323,6.8961044356819,-134.819774634801,-213.438657394642,2.20787762417067,-220.862575269222,4.14866704944569,-63.3814759439476,1.328393668412,-67.9063860436344,1.43027097511094,100,0.9,1
1,"X.1",-163.971631293004,4.89688197284224,-28.9910112372993,4.2772964872735,-134.819774634801,-155.080078709588,1.60795961075137,-160.850445999172,3.02140344235314,-31.9146340026337,0.823933805615746,-30.2061806544,0.887123023548924,100,0.9,1
2,"X.6",-151.627735498398,4.76038687823876,-16.6471154426929,3.07548447182668,-134.819774634801,-150.354892297673,1.56313953944778,-156.366920162643,2.93718520899844,-18.1626363342171,0.592429267534725,-16.4983200865679,0.63786391512546,100,0.9,1
3,"X.2",-148.375233213997,4.69694763933794,-13.3946131582924,2.88378447622721,-134.819774634801,-147.92479117328,1.54230837903692,-154.283098267887,2.8980428453764,-13.5500702516629,0.555502178804555,-12.8663494753729,0.598104810229058,100,0.9,1
4,"X.11",-144.839211152136,4.64815846538138,-9.85859109643129,2.39922461408672,-134.819774634801,-146.080323650821,1.52628777212845,-152.68049472662,2.86793965339435,-9.45092079009516,0.462161618371123,-9.74219426058463,0.497605765734124,100,0.9,1
5,"X.4",-143.712195067663,4.59549444128645,-8.73157501195749,2.33725427882328,-134.819774634801,-144.484335873077,1.50899480404101,-150.950611954121,2.83544565730233,-8.41449043683296,0.450224299010445,-9.05184380238555,0.484752948223621,100,0.9,1
6,"X.10",-143.141170558038,4.60580054533843,-8.16055050233342,2.0874982574634,-134.819774634801,-145.499808945613,1.51237895729439,-151.289141949834,2.84180458088526,-7.4010087788846,0.402113902696611,-7.80413562095321,0.432952864344104,100,0.9,1
7,"X.99",-142.108053215743,4.46611448900457,-7.12743316003787,1.95640458642858,-134.819774634801,-142.516452382589,1.46651108912528,-146.700800922671,2.75561750637611,-7.02878382225895,0.376861384525559,-7.12553414221088,0.405763677397968,100,0.9,1
8,"X.56",-141.130878965599,4.45445643963852,-6.15025890989358,1.76818337849942,-134.819774634801,-144.251368817666,1.46268300573983,-146.317862871395,2.74842442500697,-6.35168027929973,0.34060441318675,-6.3232603268966,0.366726082606267,100,0.9,1
9,"X.82",-140.198786827031,4.20700257509409,-5.21816677132566,1.51333283082291,-134.819774634801,-138.563459951817,1.38142807210686,-138.18961622446,2.5957440127968,-5.26999089636285,0.29151266043238,-5.34627158991503,0.313869379995035,100,0.9,1
10,"X.47",-139.137562661074,4.11444369296134,-4.15694260536858,1.33980562009427,-134.819774634801,-137.654352419115,1.35103507000651,-135.149286162432,2.53863466716682,-4.42191577419131,0.258086187533217,-4.69601803787038,0.277879360526515,100,0.9,1
11,"X.17",-138.518242795749,3.98010767882559,-3.53762274004385,1.16439726214182,-134.819774634801,-134.634243894314,1.30692396293929,-130.736680772446,2.45574859848214,-3.66295144841713,0.224297350043325,-4.06218719000012,0.241499185964027,100,0.9,1
12,"X.89",-138.240423837496,4.07171330219226,-3.25980378179092,1.08405149076741,-134.819774634801,-138.303532188284,1.33700394920569,-133.745698644692,2.51226977814585,-3.37928830278151,0.208820378229324,-3.77315292006775,0.224835252602588,100,0.9,1
13,"X.5",-138.292095453561,4.1243566363322,-3.31147539785634,0.962884582931958,-134.819774634801,-139.654853619256,1.35429012345734,-135.474901803407,2.54475100842043,-3.13423903020955,0.185480048237098,-3.3485906582565,0.199704903571868,100,0.9,1
14,"X.9",-138.17537740011,4.16099653553328,-3.19475734440519,0.828612855659097,-134.819774634801,-139.658275432478,1.36632134626077,-136.678431755843,2.567358030233,-2.91273672387803,0.15961534244275,-2.88078999141898,0.17185657904495,100,0.9,1
15,"X.72",-137.97731021507,4.18085419292555,-2.996690159365,0.791794787602256,-134.819774634801,-138.717801721183,1.37284188549941,-137.330706624986,2.57961031540851,-2.99876774211804,0.152523093630971,-2.7491463460946,0.164220410742613,100,0.9,1
16,"X.66",-137.769487083807,4.21788145966696,-2.78886702810233,0.733761052831655,-134.819774634801,-138.447551536496,1.38500030584666,-138.546960641831,2.60245634515027,-2.89474966927216,0.141344079951207,-2.53523638681075,0.152184054971927,100,0.9,1
17,"X.53",-137.600893500206,4.20823428678382,-2.62027344450076,0.709906100423696,-134.819774634801,-137.125222207188,1.38183252184859,-138.230074903214,2.59650398576735,-2.77191746169747,0.136748910600952,-2.42566930603176,0.14723647241137,100,0.9,1
18,"X.80",-137.516578552444,4.20385976414237,-2.53595849673878,0.678511523573311,-134.819774634801,-136.601761350808,1.38039608622225,-138.086382667662,2.59380488094088,-2.484971588599,0.130701386596713,-2.27188226131079,0.140725151061209,100,0.9,1
19,"X.62",-137.380928917968,4.19558111006876,-2.4003088622632,0.692520367078404,-134.819774634801,-136.462754062184,1.37767767449504,-137.814449382891,2.58869690528316,-2.28228045380975,0.133399904171019,-2.24563515257056,0.143630623628668,100,0.9,1
20,"X.7",-137.040197765325,4.20435504295694,-2.0595777096202,0.740300176407082,-134.819774634801,-137.110899916173,1.38055871794062,-138.102651350195,2.59411047072711,-2.16622709723366,0.142603708548131,-2.30146248536054,0.153540287137467,100,0.9,1
21,"X.43",-136.801973742084,4.20650542399406,-1.82135368637894,0.706863056023703,-134.819774634801,-137.46654722443,1.38126482559741,-138.173286041986,2.59543726780002,-1.88422171051546,0.136162730250676,-2.09385859776065,0.146605336656122,100,0.9,1
22,"X.30",-136.728543445346,4.21440896993074,-1.74792338964067,0.661804853970878,-134.819774634801,-137.720976725035,1.38386006532717,-138.43289795339,2.60031379964871,-1.6994232471548,0.127483187927144,-1.86515466665057,0.137260141961363,100,0.9,1
23,"X.32",-136.598791329444,4.17692723773379,-1.61817127373893,0.605581079129925,-134.819774634801,-136.163119892688,1.3715524148982,-137.201715871785,2.57718736219049,-1.58049719201176,0.11665282605987,-1.6305481980741,0.125599176844579,100,0.9,1
24,"X.14",-136.652611944978,4.21939281070062,-1.67199188927319,0.605605416932562,-134.819774634801,-136.998323892014,1.38549657907384,-138.596604780524,2.60338885715301,-1.64006590170329,0.116657514240455,-1.56922841513564,0.125604224571601,100,0.9,1
25,"X.92",-136.625851688235,4.21183090736972,-1.64523163253038,0.587410635810429,-134.819774634801,-136.19958941563,1.38301352246682,-138.348214982664,2.59872312069429,-1.6216142143171,0.113152661280902,-1.47070066854449,0.121830577060865,100,0.9,1
26,"X.21",-136.552411598373,4.21196854195846,-1.57179154266829,0.592508755434945,-134.819774634801,-135.841239675841,1.38305871670694,-138.352735938061,2.59880804200188,-1.5960012964782,0.114134709898811,-1.43259129578694,0.122887941054494,100,0.9,1
27,"X.57",-136.386850201221,4.21808776566442,-1.40623014551625,0.568926646969898,-134.819774634801,-135.971033997441,1.38506804930326,-138.553737282944,2.60258363709938,-1.4177039001251,0.109592098361392,-1.32065506946853,0.117996947076074,100,0.9,1
28,"X.54",-136.12463279332,4.21557275993896,-1.14401273761475,0.575382289858552,-134.819774634801,-136.104925119521,1.38424221203583,-138.47112557311,2.6010318645636,-1.2655400130743,0.110835646109081,-1.2678681472174,0.1193358651182,100,0.9,1
29,"X.15",-135.931619444701,4.21303840394759,-0.95099938899597,0.533625255926184,-134.819774634801,-136.416330700065,1.38341002083825,-138.387878254961,2.599468152806,-1.01082267944468,0.102792006398462,-1.10448802108486,0.110675341746314,100,0.9,1
30,"X.3",-136.066996171385,4.24332227874072,-1.08637611568025,0.523480461200861,-134.819774634801,-137.836942970203,1.39335415422649,-139.382628545875,2.61815347216947,-0.86385879143311,0.100837818899397,-1.01246188963234,0.108571283494381,100,0.9,1
31,"X.93",-135.670990218552,4.15969166891316,-0.69037016284741,0.462410255350098,-134.819774634801,-135.489883614195,1.36589287507559,-136.635570118789,2.56655292026309,-0.69671112123533,0.0890738910851643,-0.837224265891863,0.0959051552930096,100,0.9,1
32,"X.12",-135.585101678739,4.12975315923514,-0.604481623034117,0.423921796924279,-134.819774634801,-134.774389602928,1.35606214714804,-135.652164216631,2.54808069309859,-0.618142241465978,0.0816598756860861,-0.726290801693666,0.087922543446475,100,0.9,1
33,"X.84",-135.497369495814,4.13217188372002,-0.516749440108431,0.383757244010941,-134.819774634801,-135.012484265232,1.35685636912496,-135.731613326146,2.54957305957285,-0.562978477488852,0.0739229949177771,-0.633276560091616,0.0795923050059119,100,0.9,1
34,"X.36",-135.523317551669,4.1406049303293,-0.542697495963637,0.382067160343095,-134.819774634801,-135.374800628256,1.3596254777983,-136.008618023372,2.55477629628473,-0.569327178697959,0.0735974348186817,-0.617082399579565,0.0792417770175129,100,0.9,1
35,"X.71",-135.558413651892,4.14695177929533,-0.57779359618645,0.358597255421187,-134.819774634801,-135.612881542848,1.36170955432894,-136.217096294348,2.55869233743508,-0.539146782231651,0.0690764370021208,-0.573650806024695,0.0743740543617004,100,0.9,1
36,"X.60",-135.445390327426,4.13273930663826,-0.464770271721413,0.325842340892756,-134.819774634801,-135.112609223878,1.3570426903677,-135.750251763824,2.54992316267273,-0.492772416928422,0.062766871728746,-0.51993968748505,0.0675805952458768,100,0.9,1
37,"X.46",-135.522089405953,4.154080294818,-0.541469350248382,0.320618266684477,-134.819774634801,-135.683636293773,1.36405030199422,-136.451250375964,2.56309067120308,-0.494349316325819,0.0617605605328649,-0.511407650926744,0.0664971079260986,100,0.9,1
38,"X.86",-135.478380564862,4.16968238425584,-0.497760509156917,0.314273573993936,-134.819774634801,-135.963855885881,1.36917346603993,-136.963740376441,2.57271724725633,-0.507794626261498,0.0605383850747141,-0.501055361317855,0.0651812012593832,100,0.9,1
39,"X.40",-135.464169964277,4.16946270340955,-0.483549908571614,0.309257444377852,-134.819774634801,-135.654321313355,1.36910133076486,-136.956524404665,2.57258170295102,-0.53641227710254,0.0595721301573057,-0.492649475100698,0.0641408422183923,100,0.9,1
40,"X.96",-135.50741079653,4.16493956029784,-0.526790740824589,0.293186106203567,-134.819774634801,-135.20670750172,1.36761609353072,-136.807950354715,2.56979089846691,-0.547384458998459,0.0564763151108914,-0.466374605884933,0.0608076025993784,100,0.9,1
41,"X.8",-135.658515946622,4.19858153461157,-0.677895890916528,0.309617144804703,-134.819774634801,-136.095834142722,1.37866290581298,-137.913005898766,2.59054818393198,-0.607050582767436,0.0596414190977518,-0.491377347721089,0.0642154450735344,100,0.9,1
42,"X.19",-135.596652651308,4.17884857432655,-0.616032595602457,0.285469308812989,-134.819774634801,-135.433743444958,1.37218331261167,-137.264827020792,2.57837283756594,-0.560964049314129,0.0549898317071567,-0.451203394501517,0.059207117654364,100,0.9,1
43,"X.61",-135.493373959388,4.17070127265934,-0.512753903682747,0.279215351564593,-134.819774634801,-135.350441006686,1.36950803228224,-136.997208337285,2.57334590707431,-0.518704409703223,0.0537851345786877,-0.437416863601042,0.0579100297672255,100,0.9,1
