"size","solution_terms","elpd","se","diff","diff.se","rho","n","run","diff_gam_fit","diff_se_gam_fit","diff_mono_fit","diff_se_mono_fit"
3,"X.9",-329.320683759452,8.69203350444452,-66.4869658907595,6.79772499538582,0.5,200,9,-67.5495172487149,2.76724443749229,-67.4058269277103,2.14591795246993
4,"X.5",-319.730989249126,8.63921310151198,-56.8972713804331,6.43282535070734,0.5,200,9,-55.9414009470002,2.61869966513611,-57.5934094148564,2.03072578172207
5,"X.2",-314.18652983393,7.82800640124153,-51.3528119652372,5.92553599138475,0.5,200,9,-47.5739191877069,2.41219033168451,-49.2953376040385,1.87058377185756
6,"X.8",-307.676582783543,8.52689532456429,-44.8428649148509,6.45502656973201,0.5,200,9,-49.8893225540285,2.62773742407653,-51.1076285275679,2.03773430214678
7,"X.14",-301.995254540383,7.57790949531897,-39.1615366716908,5.18755713017154,0.5,200,9,-39.4603464512117,2.11177101491818,-39.7386471880504,1.63761728852737
8,"X.1",-297.870412068729,7.25542427723142,-35.0366942000368,4.53642275112462,0.5,200,9,-34.2191035843841,1.84670468909585,-33.8790505700898,1.43206602624248
9,"X.7",-294.075697563869,7.2132663297785,-31.2419796951764,3.97811488648981,0.5,200,9,-29.7439708215399,1.61942654326506,-29.0880206704417,1.25581840361311
10,"X.6",-291.930620090161,7.11274447340925,-29.096902221468,3.93151306595217,0.5,200,9,-28.9810533325053,1.60045569217189,-28.2358614017889,1.24110705777647
11,"X.61",-289.470187271793,6.9629327336747,-26.6364694031002,3.79584299594373,0.5,200,9,-27.3524780931438,1.5452265902562,-26.8300767562164,1.19827848806504
12,"X.43",-287.646798043666,6.74187711297094,-24.8130801749739,3.61575630339611,0.5,200,9,-25.2756623569444,1.47191619618214,-25.1812684346612,1.14142839971913
13,"X.15",-285.875615784905,6.50448761944591,-23.0418979162126,3.34906230079322,0.5,200,9,-22.6883345976537,1.36334936011325,-23.0032360601761,1.05723796124302
14,"X.27",-283.895978134997,6.42286672487645,-21.0622602663047,3.19304535228938,0.5,200,9,-21.1435389399933,1.29983737144134,-21.6490520157178,1.00798625263297
15,"X.68",-282.108276697097,6.3098196581006,-19.2745588284049,2.94070428735756,0.5,200,9,-19.303292299879,1.19711338529046,-19.6964034118311,0.92832677512393
16,"X.100",-281.067837721727,6.24187997460032,-18.2341198530341,2.7677123233705,0.5,200,9,-18.2024320988377,1.12669114102506,-18.3241658198007,0.873716363345748
17,"X.33",-280.194589740885,6.36818916055468,-17.3608718721925,2.61001698134363,0.5,200,9,-17.2167200459021,1.06249590536335,-17.0882881852377,0.823934816474398
18,"X.71",-279.427059714366,6.46494226364537,-16.5933418456735,2.51356944185693,0.5,200,9,-16.5172635209056,1.02323366434367,-16.2778262845953,0.793488085164063
19,"X.66",-278.603816283987,6.360176900965,-15.7700984152941,2.49401176951476,0.5,200,9,-16.1989452019686,1.0152720507103,-15.976304690833,0.787314084271696
20,"X.39",-277.736405348661,6.21803655632861,-14.9026874799686,2.32970877212798,0.5,200,9,-14.9100721063641,0.948386944900559,-14.7614941548798,0.735446620969453
21,"X.44",-277.480614688974,6.32623352245775,-14.6468968202814,2.25451303429915,0.5,200,9,-14.2409167118906,0.917775970291968,-14.1276957950142,0.711708696315892
22,"X.81",-276.831743135647,6.31712250888272,-13.9980252669541,2.20013780489028,0.5,200,9,-13.7396140851921,0.895640689558899,-13.6319480749758,0.694543426900408
23,"X.82",-275.033514811533,6.3355251254005,-12.1997969428408,2.05838079965649,0.5,200,9,-12.6791115199493,0.83793369428106,-12.606984763861,0.649793322619042
24,"X.10",-274.472822557702,6.35838807390622,-11.639104689009,1.93931025984302,0.5,200,9,-11.7188043368717,0.789461993941359,-11.7384614979841,0.612204922210161
25,"X.86",-273.909741431588,6.33932332362872,-11.0760235628955,1.850443412082,0.5,200,9,-10.9210515574519,0.753285730513363,-11.0670857329315,0.584151277186388
0,NA,-423.214463749784,9.91097217585104,-160.002191620932,9.5424637617691,0.5,200,10,-156.727674582237,2.32512964400017,-158.956747263087,2.08548131949572
1,"X.4",-374.632812732376,9.8658651674112,-111.420540603524,8.57515289323447,0.5,200,10,-117.177662873789,2.08943336769842,-114.435997780506,1.87407797578523
2,"X.6",-352.141946378664,8.77207583313672,-88.9296742498125,7.54767745676597,0.5,200,10,-85.8156020085121,1.83907731129019,-84.9720037465795,1.64952581792632
3,"X.3",-332.926521883106,8.73537813898921,-69.7142497542536,7.13869719750198,0.5,200,10,-70.3783452513073,1.73942462741672,-71.608351646961,1.56014421669302
4,"X.5",-323.378191675019,8.53269953417608,-60.1659195461674,6.62294964324773,0.5,200,10,-60.3099166817032,1.61375687984596,-61.6072463347665,1.44742889318485
5,"X.7",-316.475320452747,8.10000326639877,-53.2630483238956,6.09556375849227,0.5,200,10,-53.6597755852898,1.48525332090294,-53.8535211099947,1.33217004198232
6,"X.1",-312.492791865895,7.82149039632789,-49.2805197370435,5.66674360871921,0.5,200,10,-48.814596528185,1.38076642243793,-48.4181577039254,1.23845248285907
7,"X.11",-306.182053266831,7.08870546764817,-42.9697811379792,5.03670236015454,0.5,200,10,-42.2472890035187,1.22724971851817,-42.0774695095529,1.10075856154102
8,"X.8",-301.553951790956,6.94064188550182,-38.3416796621044,4.80785691939124,0.5,200,10,-39.2460402611206,1.17148892848564,-39.4003201796509,1.05074496927823
9,"X.2",-297.861768302284,6.56932696400615,-34.6494961734319,4.32797262031367,0.5,200,10,-34.7021062811563,1.05455967024252,-34.7847204069566,0.945867469480416
10,"X.95",-294.519828105417,6.34178564102591,-31.307555976565,3.91302254639804,0.5,200,10,-31.0529579500523,0.953452373245834,-30.7818580976486,0.855181180354389
11,"X.9",-292.403304724706,6.29051822867524,-29.191032595854,3.71809494614828,0.5,200,10,-29.0237728186266,0.905956050169362,-28.5136205875073,0.812580246347842
12,"X.38",-289.425995484733,6.05122019265989,-26.2137233558807,3.46612825651368,0.5,200,10,-26.1497536008357,0.844561505322656,-25.7910380372387,0.75751356362452
13,"X.51",-286.632027588432,6.01211197823734,-23.4197554595799,3.28370346471168,0.5,200,10,-23.5962140141793,0.800111633485705,-23.636038177984,0.717645086781027
14,"X.28",-284.389962812611,5.82191183364049,-21.1776906837588,3.1204178341955,0.5,200,10,-21.3943666085431,0.760325235608721,-21.710550991715,0.681959425228098
15,"X.43",-281.995765053938,5.82447959660167,-18.7834929250861,2.82627461202478,0.5,200,10,-18.7972353812791,0.688653899722602,-19.0378173938245,0.617675167995604
16,"X.74",-281.125788361595,5.8274951440687,-17.9135162327429,2.6666264702471,0.5,200,10,-17.4589572888966,0.649753817278065,-17.4380679363043,0.582784470406218
17,"X.12",-280.353330100284,5.86837816473723,-17.1410579714324,2.67048874580328,0.5,200,10,-17.1932228499719,0.650694904570947,-17.0055157039359,0.583628560960216
18,"X.99",-279.23331805156,5.86206521911404,-16.0210459227078,2.6615971898567,0.5,200,10,-16.6343871668508,0.648528376006749,-16.5602400526146,0.581685333897395
19,"X.90",-278.244830658588,5.69729853164056,-15.0325585297357,2.42462558449898,0.5,200,10,-14.59618112299,0.590787553703497,-14.7905941129511,0.5298957889159
20,"X.81",-277.068896110443,5.73343141970362,-13.856623981591,2.35537356614789,0.5,200,10,-13.8019042603172,0.573913513120804,-14.1274201337401,0.514760935463566
21,"X.22",-275.809952214254,5.68606637332378,-12.5976800854026,2.18676774868577,0.5,200,10,-12.7600341355123,0.532830791287194,-12.9238688256343,0.477912560509887
22,"X.10",-275.216334634058,5.63165497444815,-12.0040625052057,2.05287183256573,0.5,200,10,-12.0953334375476,0.500205531023849,-11.9707462008117,0.448649946703185
23,"X.67",-274.558978836066,5.49402260366274,-11.3467067072144,1.88332098929132,0.5,200,10,-11.1132679187902,0.458892542920922,-10.8442539015133,0.411595038748472
24,"X.33",-273.983215983254,5.56455035365634,-10.7709438544016,1.88682315239751,0.5,200,10,-10.9015908446627,0.459745884726522,-10.7331456041621,0.412360427637352
25,"X.39",-273.185508234039,5.46268336833678,-9.97323610518744,1.79274863127702,0.5,200,10,-9.95547040606918,0.436823559500755,-10.0761341164526,0.391800678988025
0,NA,-402.731017363281,9.57418776925199,-156.48081248059,9.66688273075869,0.5,200,11,-157.008097768365,4.27868739373989,-158.77543128676,3.78435183888755
1,"X.2",-356.76595916629,8.18257664005981,-110.5157542836,7.54721442783095,0.5,200,11,-109.959851099851,3.34049477268022,-111.6867769534,2.95455273369176
2,"X.7",-336.793069766594,7.91238690467318,-90.5428648839036,6.53268637230841,0.5,200,11,-84.5171777901606,2.89145152651072,-84.6181992949469,2.55738942681688
3,"X.1",-317.207163736944,8.28543558350999,-70.9569588542532,6.25862238958159,0.5,200,11,-71.5347292635505,2.7701472611512,-70.1751029610702,2.45009997623681
4,"X.13",-300.427304088567,8.19178441772817,-54.1770992058769,6.26581022582091,0.5,200,11,-63.6841237420228,2.773328690487,-61.9969065712635,2.45291384106248
5,"X.5",-291.90597343759,7.54007743351582,-45.6557685548997,4.83240212680513,0.5,200,11,-44.6428701293662,2.13888371642843,-43.9999635961544,1.89176908256379
6,"X.9",-285.499487990022,7.25709473620934,-39.2492831073312,4.35922659347581,0.5,200,11,-37.8213962801046,1.92945010211133,-37.9101827559648,1.70653225394542
7,"X.6",-281.72812211928,7.32409746129085,-35.4779172365898,4.22082395549722,0.5,200,11,-35.4825730913119,1.86819130350244,-35.8988932138363,1.65235095350669
8,"X.4",-278.320928372938,7.33864633830842,-32.0707234902475,3.98583477532572,0.5,200,11,-33.0907594689957,1.76418205141273,-33.4166705851806,1.56035834732031
9,"X.3",-276.40585488511,7.26126109425409,-30.1556500024195,3.51501754206087,0.5,200,11,-28.9845794123911,1.55579225122244,-29.1193421172701,1.37604473639623
10,"X.8",-274.328640351881,7.3537024020217,-28.0784354691902,3.40646595762761,0.5,200,11,-27.8611520596555,1.50774591520895,-27.9188941133395,1.33354940469462
11,"X.22",-271.493694676203,7.21240942799155,-25.2434897935128,3.12443543362504,0.5,200,11,-25.3001686355723,1.38291555558743,-25.3333352296767,1.22314124501605
12,"X.11",-269.855824301211,7.29651893195872,-23.6056194185203,2.94897514994846,0.5,200,11,-23.634837948364,1.30525456343737,-23.6234628903076,1.15445276852606
13,"X.31",-267.762990291495,7.14980944710395,-21.5127854088044,2.72793032707093,0.5,200,11,-21.6127673302284,1.20741726433699,-21.5329328256642,1.06791904248101
14,"X.87",-266.165216862622,7.04870862219537,-19.9150119799313,2.55402635488842,0.5,200,11,-19.9016972130774,1.1304451157941,-19.7842520872324,0.999839824469525
15,"X.15",-265.166036149144,6.97461792830993,-18.9158312664532,2.41652237814636,0.5,200,11,-18.3647016955854,1.06958407627788,-18.2714344110442,0.946010328267772
16,"X.98",-264.455718033443,6.99957007225272,-18.2055131507521,2.47542592071915,0.5,200,11,-18.2087324839247,1.09565554647902,-18.194326010987,0.969069646960351
17,"X.65",-263.560773572703,6.98677201280113,-17.3105686900129,2.49198931483651,0.5,200,11,-17.7067719226693,1.10298671905878,-17.7849773250776,0.975553816959309
18,"X.66",-262.803029448516,6.8809038122865,-16.5528245658257,2.39346774975878,0.5,200,11,-16.5096633207587,1.05937979940842,-16.6239884753497,0.936984996341919
19,"X.25",-261.950006770027,6.90822275195146,-15.6998018873363,2.37811857778217,0.5,200,11,-16.0624970513389,1.05258605726115,-16.151007045406,0.930976165076154
20,"X.10",-261.470300485647,6.91874151221855,-15.2200956029561,2.28692242974738,0.5,200,11,-15.2318413094827,1.01222146199069,-15.2488906164314,0.895275068856499
21,"X.40",-260.563831598266,6.93634156070172,-14.3136267155755,2.14256504154028,0.5,200,11,-14.1064733757591,0.948327013871482,-14.0642853988811,0.838762627076246
22,"X.41",-259.836041126433,6.84236101143282,-13.585836243742,2.05941769106045,0.5,200,11,-13.3870042554401,0.911524920556647,-13.3253549983997,0.806212441307902
23,"X.90",-258.712789367743,6.83835651056555,-12.4625844850521,1.99514580209219,0.5,200,11,-12.7777308531672,0.883077350770236,-12.7308173734026,0.781051544255549
24,"X.27",-257.974213557231,6.67008854987504,-11.7240086745407,1.81293902689696,0.5,200,11,-11.4258015918092,0.802430274169084,-11.410076127374,0.709721978771751
25,"X.18",-257.043318835684,6.55416598149477,-10.793113952993,1.76290520357638,0.5,200,11,-10.9296101912775,0.780284656490159,-10.9424629248133,0.690134941609569
0,NA,-405.814682815883,9.8420842261868,-172.069614731192,8.97252020482138,0.5,200,12,-159.608882712273,5.77245185837352,-168.605270652253,3.38037928587328
1,"X.4",-345.240206095517,10.8785835977927,-111.495138010825,8.96255654817698,0.5,200,12,-130.33374302908,5.76604176098725,-122.502220819646,3.37662549788914
2,"X.3",-329.570169293716,10.1656389452268,-95.825101209025,7.8909755437979,0.5,200,12,-94.4900923432695,5.07664239281398,-89.2119927847538,2.9729094685408
3,"X.8",-311.804618252797,9.97251881627467,-78.0595501681057,7.13204118396695,0.5,200,12,-75.1784947608291,4.58838358082093,-75.8115456104447,2.68698244572601
4,"X.5",-301.398665060011,9.67852941757606,-67.6535969753197,6.57146097168266,0.5,200,12,-66.8361919118655,4.2277354892815,-69.5305346428099,2.47578495667963
5,"X.15",-294.845722681866,8.95262989348597,-61.1006545971749,5.80478284442056,0.5,200,12,-60.0968771207889,3.73449474092293,-61.2408023278186,2.18694048476233
6,"X.1",-288.453650110505,8.65377573061402,-54.7085820258136,5.31317594860275,0.5,200,12,-55.9320887563617,3.41822048635754,-55.6481016199069,2.00172855662178
7,"X.2",-284.913634966937,8.63644612338942,-51.1685668822459,4.96994182104039,0.5,200,12,-51.776144620678,3.19740153780395,-51.2871780566702,1.87241577620663
8,"X.10",-280.229627242716,8.26904160269793,-46.4845591580246,4.51344536703021,0.5,200,12,-45.4995578923457,2.90371551156619,-45.4169811887303,1.70043163775003
9,"X.84",-276.130036220289,8.23419401867548,-42.3849681355974,4.41564182246091,0.5,200,12,-42.8156148120143,2.84079380844189,-42.918841840436,1.66358434528371
10,"X.58",-273.677253858008,8.15798982206027,-39.9321857733166,4.10941294622043,0.5,200,12,-38.4141792473582,2.64378210990125,-38.3143493678102,1.54821322029885
11,"X.88",-270.28194547599,8.21639394674296,-36.5368773912982,4.20020142220301,0.5,200,12,-37.7185565101237,2.70219068351728,-37.4103496924433,1.5824175995147
12,"X.13",-267.430337676709,8.11408229572689,-33.6852695920178,3.97783069341643,0.5,200,12,-33.9176161089629,2.55912894642114,-33.8185161611497,1.49863986614489
13,"X.7",-265.783341809468,8.25794989194989,-32.0382737247763,3.97263545216322,0.5,200,12,-31.9262487513323,2.55578659897112,-32.3371091291112,1.49668256925209
14,"X.62",-263.920025578436,8.37174673056788,-30.174957493745,3.97447788146952,0.5,200,12,-30.4395419287293,2.55697192196068,-31.211285967784,1.49737670085844
15,"X.30",-261.979153393059,8.12662161924129,-28.2340853083681,3.74443499282842,0.5,200,12,-28.096787666063,2.40897431708169,-28.7132862157166,1.41070849639934
16,"X.9",-260.607045693601,7.81038535632281,-26.8619776089096,3.48796639842582,0.5,200,12,-26.2733308918468,2.24397579040484,-26.4234293288727,1.31408445942813
17,"X.18",-259.445705296679,7.91837182317344,-25.7006372119874,3.41775240576019,0.5,200,12,-25.9510889136667,2.19880376702743,-25.7802696347601,1.28763147621191
18,"X.44",-258.29941533678,7.68303277202752,-24.5543472520885,3.2999338284374,0.5,200,12,-24.958486467587,2.12300543499889,-24.8764567838463,1.24324355964205
19,"X.36",-256.658863804034,7.55038094567396,-22.9137957193424,3.06843894705431,0.5,200,12,-22.8927507619523,1.97407369366653,-23.1288004348706,1.15602831978195
20,"X.89",-255.738976617099,7.46460412859854,-21.9939085324078,2.94702567201505,0.5,200,12,-21.8246989753419,1.89596272048032,-22.2120285203679,1.11028610793914
21,"X.96",-254.830104471031,7.43478293699444,-21.0850363863397,2.80008037433019,0.5,200,12,-20.9543164886071,1.80142577463489,-21.1034761880921,1.05492475693506
22,"X.6",-254.30756998882,7.40789839483219,-20.5625019041287,2.68877196904569,0.5,200,12,-20.5611585685192,1.72981574799021,-20.2638291517714,1.01298953483713
23,"X.47",-253.609521533839,7.3178036681376,-19.8644534491479,2.57540264843659,0.5,200,12,-19.9839725737626,1.65687983583915,-19.4087981994103,0.970277866956505
24,"X.55",-252.74886800366,7.26472607085829,-19.0037999189684,2.46215056552475,0.5,200,12,-19.029297501031,1.58401934831215,-18.5547606201254,0.927610368147034
25,"X.39",-251.641786031353,7.13483942797459,-17.8967179466618,2.35280395773646,0.5,200,12,-17.8523229895685,1.51367143992904,-17.7302327717784,0.886414249385503
0,NA,-411.990155437251,10.6834426323831,-137.691878254639,10.0341134493509,0.5,200,13,-132.96082354508,3.32342061864319,-135.306982803017,2.85141305055706
1,"X.2",-364.725852757163,10.3067295315246,-90.4275755745521,8.71063113482102,0.5,200,13,-96.1443963492394,2.88506715226866,-94.0339887660955,2.47531657099453
2,"X.1",-346.608807938418,9.86281180136719,-72.3105307558074,7.96543466972993,0.5,200,13,-73.1965435944323,2.63824900440489,-72.3972425751532,2.26355267809902
3,"X.7",-328.108967447499,8.85529001399338,-53.8106902648885,6.24087825678549,0.5,200,13,-49.6426237104547,2.06705491040512,-50.3149891403967,1.7734822112747
4,"X.5",-315.666290103328,8.88467608636368,-41.3680129207167,6.24934997080983,0.5,200,13,-45.6642283095541,2.06986084529971,-46.3393058644712,1.77588963431725
5,"X.4",-309.983483253109,8.14278241387905,-35.6852060704976,5.0183040103306,0.5,200,13,-35.0992452309848,1.66212342552609,-34.9271866729442,1.42606096880888
6,"X.9",-304.411979678638,7.45395778746171,-30.1137024960272,4.23680219102876,0.5,200,13,-28.5726465429687,1.4032805020446,-28.1517130168346,1.20398011454711
7,"X.14",-297.571326206849,7.08219209260624,-23.273049024238,3.62729927247457,0.5,200,13,-23.3636329983008,1.20140570992959,-23.3041272465672,1.03077651414029
8,"X.3",-292.565857122504,6.8966909107902,-18.2675799398925,3.10197352201686,0.5,200,13,-19.0600454794523,1.02741142140694,-19.4173516063453,0.881493699249885
9,"X.8",-290.532498503895,6.80971075674942,-16.234221321284,2.70589337434594,0.5,200,13,-16.1399838884786,0.896224851108599,-16.5924441701699,0.768938852442917
10,"X.76",-289.176911867924,6.64092926383151,-14.8786346853132,2.44590498666234,0.5,200,13,-14.5095913981484,0.810113529705175,-14.7550217851262,0.695057459196136
